Sno,Title,Date,User,text
8556,Macross,2022-05-23,Katomegumi_10,Macross one of the best mecha anime in general It has amazing character design and mech design Combined with spectacle and good world building And likable character amazing plot with
8557,Aharen-san wa Hakarenai,2022-05-23,Soya1000,"The anime is MUCH better than the manga, the visuals, pacing, and how interesting it feels are SO much better in the anime. All the characters seem bland at first"
8558,C: The Money of Soul and Possibility Control,2022-05-23,PikaCheeks,"This is a high concept, high potential anime, however it is unfocused and bites more than it can chew. The anime started off very grounded and easy to grasp, however"
8559,Bubble,2022-05-23,Mel_lgrd,"I had higher expectations for this movie I'm a little disappointed but I loved the universe that was beautiful, the routes and the soundtrack that are just incredible, the story"
8560,Area 88,2022-05-23,Katomegumi_10,Underrated anime Good characterization with good animation besides the artstyle remind me of beeges group in animated form The animated plane is good looking and the way it explode is
8561,Fire Emblem,2022-05-23,YudiYusantoS,Here is my review of this anime in 2022! Story (7) The story is quite different from the game that I played on Gameboy when I was a kid. But
8562,Dororo,2022-05-23,SomeoneRandooum,Hands down one of the best anime ever. It doesn't shy away from being dark and gore. It gets so visual with the violence that when you return to the
8563,Free! Movie 4: The Final Stroke - Zenpen,2022-05-23,BabyGirl06301,"I know I'm in the super minority when I say this but Free! is one of my all-time favorite anime, so those of you who hate it should step away"
8564,"Ijiranaide, Nagatoro-san",2022-05-23,ninelline,"I have to admit that I didn't have much expectation due to other reviews saying the anime wasn't good, but I was impressed with how satisfying it was to watch."
8565,One Piece,2022-05-23,alasitar,I used to watch it on television when i was a kid i think i watched it around grandline arc no idea but when it stopped airing i forgot abpout
8566,Akatsuki no Yona,2022-05-23,Natsuki_SanJuan,We all know that the shoujo demographic is known for its lighthearted and cute romcoms and SOL. It's more like a candy magazine and full of pinkish color. There were
8567,Fanren Xiu Xian Chuan 2nd Season,2022-05-23,iamKetranLang,Fanren is back; this studio should make all the 3D Chinese Donghua; always excellent quality! The introduction of the Devil arc was good; there was a temporary end to this
8568,Boruto: Naruto Next Generations,2022-05-23,Killua1595,Like most people I started this show rolling my eyes and not really wanting to. I just felt the need to because I loved Naruto. So glad I didn't listen
8569,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,2022-05-23,soulxz,"This is a mostly spoiler-free review. Like always, Violet Evergarden is beautiful beyond the comprehension of my brain and more content just made me feel good. Story- 9 The movie's"
8570,Uchuu Senkan Yamato 2205: Aratanaru Tabidachi,2022-05-22,Sir_Sobek,"Slight Spoilers I am loving this series and has quickly become one of my favorites since I picked up 2199 in 2017. Disclaimer, I have not watched the original Yamato"
8571,Kaguya-sama wa Kokurasetai: Ultra Romantic,2022-05-22,Hakuryuuz,"\"TL;DR: It's honestly just fun to watch. This review only covers the first seven episodes of \"\"Kaguya-sama: Love is War: Ultra Romantic.\"\" And as a quick side note"
8572,Wakakusa no Charlotte,2022-05-22,Aoa1235,"I just want to preface this by saying this, this show is not a great pick me up for those who are looking for something good. This is most certainly"
8573,Yokohama Kaidashi Kikou: Quiet Country Cafe,2022-05-22,TXTSVO,An animated picture book for adults. Every interaction takes place between people who have been there before you started watching and whose presences will remain long after you have stopped
8574,Sono Bisque Doll wa Koi wo Suru,2022-05-22,SindarinGhoul,"This is not any piece of revolutionary media, but it simply is one that I enjoyed immensely and gave me much happiness while I watched it. There was so much"
8575,Bubble,2022-05-22,JDCabral,"Great spectacle of a movie from Wit Studio, and hearing Sawano's soundtracks is always a pleasure. The plot is basically non-existent, and the characters are the typical stereotypes you see"
8576,Otome Game Sekai wa Mob ni Kibishii Sekai desu,2022-05-22,HakuOn,"First of all, if this anime won't get a wlw ending, I am going to make all the scores 0. Livia x Angelica has to happen, especially after all that"
8577,Wotaku ni Koi wa Muzukashii OVA,2022-05-22,LilMonsterr,I dropped the original series because the main couple is so boring. Yesterday i've seen a scene of kabakura and hanako on tiktok and i immediately watch this OVA. They
8578,Tengen Toppa Gurren Lagann,2022-05-22,Noahbudoa,Gurren Lagann is the most ridiculous show in the absolute best possible way. Expect the wackiest spaghetti science meets the absolute most hype shonen mecha ever and you'll have a
8579,Hige wo Soru. Soshite Joshikousei wo Hirou.,2022-05-22,Spiral_Sensei,This was a good anime. It is very wholesome and made me cry. (Didn't actually cry). The plot was good. The ending was sweet. I loved it. The characters are
8580,Angel Beats!,2022-05-22,Spiral_Sensei,"I am sorry to say but I believe angel beats did not live up to the hype. This show had a lot of faults like building character relationships, it led"
8581,Sasaki to Miyano,2022-05-22,CharredBrown,"While I am a huge fan of romance anime, this show marks my first foiree into the bl subgenre. I don't usually post reviews like this, but this show has"
8582,Tomodachi Game,2022-05-22,AdaErika,I am writing this with 7 episodes in and I'd say it takes till episode 5 for it to get good. You might think as I did with episodes thus
8583,Tengen Toppa Gurren Lagann,2022-05-22,ImmortalDragonx,Gurren Lagann is all about overcoming insurmountable odds. Characters go beyond their limits and this is straight anime motivational hype. There are some big tone sifts in the anime so
8584,Kiseijuu: Sei no Kakuritsu,2022-05-22,owidx_123,"Quick review, minor spoilers. Story 6/10 - it starts off with an amazing concept of parasites taking over the body, being as intelligent as humans, with a lot of philosophical"
8585,Akame ga Kill!,2022-05-22,animelessdylan,"Kind of like game of Thrones where characters die throughout the story. Some episodes feels like they're just trying to kill off a character, but it's still pretty good. The"
8586,Ousama Ranking,2022-05-22,KoboldM,"This is not going to be a super anal review about the anime and all, but basically how I enjoyed it. Coming from a background of watching a lot of"
8587,Spy x Family,2022-05-22,blakeiboi,A masterpiece and a must watch anime. It is more than a comedy anime and something greater that hits all the right buttons of anime types. It has underlying themes
8588,Fullmetal Alchemist: Brotherhood,2022-05-22,daaphish,Summary: Fullmetal Alchemist: Brotherhood is a fantastic show with an engaging plot and interesting characters. This is for good reason. This is one of the best anime to watch if
8589,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,2022-05-22,giffica,"While often overlooked due to it's overreliance on combat and action scenes, the first Dragonball movie is nothing short of perfect. While that doesn't mean it is a masterpiece, it"
8590,Spy x Family,2022-05-22,Cringiest_man,"\"\"\"Spy x family reviews in a nusthell: Which side are you? Anime enjoyers or anime haters\"\" Ok enough jokes"
8591,To LOVE-Ru Darkness,2022-05-22,Abgrund1,To love ru: This is a review of all seasons. This anime is criticized by many. Many accuse him of being almost Hentai and having no action. It’s an Echci
8592,Vampire in the Garden,2022-05-22,Badlycc,"Well, although there is nothing groundbreaking about Vampire in the Garden, I have to wipe a few tears before commiting myself to begin this review. If you like vampires stories"
8593,Ao Ashi,2022-05-22,mrnavy7,"The anime is produced by the Production I.G studio, which has animated famous sports anime like haikyu and kuroko's basketball. Of course, they didn't disappoint with the production of this"
8594,Demi-chan wa Kataritai,2022-05-22,scarecrow_dukman,"its a very very very well done show about diversity, but with cute demi-chans. you have vampires, dullahans, a succubus and a snow woman, legends about them and how they"
8595,Idoly Pride,2022-05-22,Vestella,"-Idoly Pride- Honestly, Idoly Pride was the first idol anime I watched and the first anime I reviewed, and I can say that this anime has a pretty good story,"
8596,Love All Play,2022-05-22,EliBat,"\"It's not bad but there's just something missing yet to let me say it's \"\"great\"\". I love the main character. He's relatable and kind of remind me when I was\""
8597,Ao Ashi,2022-05-22,EliBat,I never had this much fun watching a football anime! The characters are so fun and nice to watch. The manager is not just there to look good and actually
8598,Zetsubou Funsai Shoujo ∞ Amida,2022-05-22,HaruHaruMon,"Another short animation that made me really want a full series. Firstly, I really loved the song it’s an MV for. The characters designs were really nice, especially the main"
8599,Adachi to Shimamura,2022-05-22,lHoneySenpail,Adachi and Shimamura this anime is a cute gl slice of life and it's the most relatable gl I have seen so far Adachi and Shimamura are sweet lovers the
8600,Kimi no Iru Machi,2022-05-22,thedaredvl,Please read through this before u skip on this story just for its not so positive reviews and rating. (I am not an active social media person and this might
8601,Nomad: Megalo Box 2,2022-05-22,CrystalMountain,"These are my overall thoughts about Megalo Box I've heard about it before,but the reason I decided to watch it ,is because of the fact that it was made for"
8602,Cross Road,2022-05-22,HaruHaruMon,"It seems really inexplicable to give a two-minute advert a 9/10 but here I am! This is just a two-minute ad, but it manages to pack an impressive amount of"
8603,Ao Ashi,2022-05-22,anthermi,"I want to start off this review by saying that I don't like soccer/football at all. I have never watched a game of soccer in my life, and I have"
8604,Vivy: Fluorite Eye's Song,2022-05-22,Thatwaffle,I wanted to love this show but couldn't. I want to start of by saying the Animation and Music really carried this Anime in my opinion. Especially the fight scenes
8605,3Ping Lovers!☆Ippu Nisai no Sekai e Youkoso♪ The Animation,2022-05-22,slaaack666,"\"\"\"The source of our power"
8606,"Kanojo, Okarishimasu",2022-05-22,no_not_ok,"I think people are missing the point of this show. You see so many reviews of it, saying they want to throw Kazuya off a bridge or some shit -"
8607,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",2022-05-22,robert788,"Doukyonin wa Hiza, Tokidoki, Atama no Ue. (2019) This was a hard-hitting story that is a true coming of age show. Some people hate this purely because they don't like"
8608,Golden Time,2022-05-22,santydallas,The first thing you need to know about this anime is that you need to watch all 24 episodes before you form an opinion about it… I’ve never written a
8609,Bungou to Alchemist: Shinpan no Haguruma,2022-05-22,alasitar,I'm probably being biased because I watched this when I was in the hospital and it was one of my only sources of entertainment at the time. When I watched
8610,Dororo,2022-05-21,eSHUVRO12,"Dororo is One of the best anime to ever exist! Dororo is an awesome anime with really good world-building, characters, animation, music, and plot. Dororo in my opinion is really"
8611,Re:Zero kara Hajimeru Isekai Seikatsu,2022-05-21,Kirito,There's a lot about this anime that made me want to love it. The core time looping hook is executed excellently. Most media that attempts this will trip up at
8612,Ping Pong the Animation,2022-05-21,JitendraA03,"Alright. Ping Pong the animation was a fantastic show. For me , this show wasn't about ping pong but about the story of tsukimoto and peco and ping pong just"
8613,Bubble,2022-05-21,baddie_b345,"Almost nothing about this story really made sense, but honestly I don't really care? This movie was so visually stunning with such an exceptional soundtrack that the lack of coherent"
8614,Kaifuku Jutsushi no Yarinaoshi,2022-05-21,YeetYoloLol,Screw all those anime with MCs that don't take any action. Screw all those slice of life anime where the MC is so mentally weak that he can't even ask
8615,Micro Teukgongdae Diatron 5,2022-05-21,pocketscout,"A masterpiece of anime. You've heard of Evangelion, Berserk, Chainsaw Man, Gundam, well all of these awful titles are nothing compared to this gem. You will have amazing characters like"
8616,Otome Game Sekai wa Mob ni Kibishii Sekai desu,2022-05-21,anizawa89,"This is a terrible show. From these words alone, you may think this is worthless trash (I mean looking at the show's description and MAL image it looks horrible) but"
8617,Shiki,2022-05-21,WitchInGold,"This review contains some vague spoilers (as in, I may describe a few earlier scenes, but won’t name the characters involved, etc.) Of any genre, horror seems to be one"
8618,Strawberry Panic,2022-05-21,lHoneySenpail,"Alright Strawberry Panic is a cute gl I like to say it starting is like an 8 out of 10 but soon it's really nice, Aoi is sweet and mostly"
8619,Karakai Jouzu no Takagi-san 3,2022-05-21,kuuderekunx,"𝘛𝘦𝘢𝘴𝘪𝘯𝘨 𝘔𝘢𝘴𝘵𝘦𝘳 𝘛𝘢𝘬𝘢𝘨𝘪-𝘴𝘢𝘯 3 is truly perfection. Beautiful, heartwarming, romantic, nostalgic, adorable, charming, and amusing are some words which describe what I believe to be the heart of the series,"
8620,Shokei Shoujo no Virgin Road,2022-05-21,Sara_Isayama,"One of the things you'll notice about the people who've given this a negative review, is they mostly have only seen the first 3 episodes. This anime is a hidden"
8621,Sabikui Bisco,2022-05-21,DarkGamerA,"fu**ing awesome anime if you are looking for something to have fun and watch, without being a critic and trying to check every flaw , u will get anime worth"
8622,Re:Creators,2022-05-21,TheClassyMuffin,"I'll keep it simple: Out of all anime I've watched, and I've watched the likes of AoT, this has not only *the* best soundtrack but the best story I've ever"
8623,Tokyo Ghoul:re 2nd Season,2022-05-21,Dejv1s,"Okay... Tokyo Ghoul.. is masterpiece guys I don't know why everyone is so toxic about last season, actually, for me It was something that you see once for a while.."
8624,Nanatsu no Taizai: Imashime no Fukkatsu,2022-05-21,Build0001,"Season 2 of The 7 deadly sins is a bit controversial in the fandom. Some people end liking it, and others don't. It's a very mixed bag on what people"
8625,Shiyakusho,2022-05-21,blaxkrosex,story 8/10 (deserves a 9 tbh) art a mere 7 I liked it but it wasn't as catchy as I hoped sound was on point the voice acting was so
8626,Vampire in the Garden,2022-05-21,darkzuko26,"Vampire's garden is a Netflix yuri in collaboration with Wit Studio, which explains the awesome quality of the animation. In a world where humans and vampires are in eternal war,"
8627,Sekikashita Kusanagi,2022-05-21,Enivlens,"Have you ever wanted to witness something that would broaden your views of television media? You, good sir, have come to the right anime. The quality of this criminally short"
8628,Spy x Family,2022-05-21,hachidara_hoshi,"When we want to watch something, make sure to read the rating, tags and sypnosis first. Because it's crucial for someone to know what to expect from the show that"
8629,Shinsekai yori,2022-05-21,willpele,"damnnnn this show was good. i only watched it cuz i was scrolling through animes that A1 pictures had animated, and the cover art for this caught my eye. it"
8630,Steins;Gate,2022-05-21,Lukazu,(slight spoilers) I am writing this review after I have watched Steins;Gate 0 so I will talk about some of it. Steins;Gate is a story that is amazing and pays
8631,86,2022-05-21,welkin00,"86 is not your average anime. It surpassed all my expectations with its exceptional directing, solid story and wordbuilding, amazing sound design and soundtracks, and likable and realistic characters. It"
8632,Code Geass: Hangyaku no Lelouch,2022-05-21,Myst1ck,"\"(Sorry for bad English in advance) Now here me out, I know you are thinking \"\"oh wow"
8633,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,2022-05-21,KouhaiHasNoticed,Short review here. So far I really like this anime as the pacing and worldbuilding is the best I have seen so far in any Isekai genre anime. While it
8634,Futa-bu!!,2022-05-21,slaaack666,"\"\"\"It's a sensation that can only be experienced by two futanaris.\"\" Story: More futanari action"
8635,Kentoushi,2022-05-21,Kamezuki,"I went into “Kentoushi” expecting a mediocre to dull boxing anime, but came out having found an OVA of such hilariously poor quality that it rivals “Twinkle Nora Rock Me.”"
8636,Ultraman Season 2,2022-05-21,GalacticMagna,"Season 1 was a great season. Likable characters, amazing story, nice character development and a nice world building in Ultra-verse all around. So what was the problem? Well the animation"
8637,Odd Taxi,2022-05-21,ActualOtaku,"Odd Taxi tells this great, big, and of course, odd story that gets you invested in a bunch of characters and interweave them through the eyes of a taxi driver."
8638,Ensemble Stars!! Road to Show!!,2022-05-21,Michiko_Pinku,"To be honest, I have been playing EnStars since 2016 but since the !! update, I kinda dropped it because I dislike the new universe and preferred Yumenosaki so when"
8639,Warau Salesman,2022-05-21,Wallanimx,"I've kept Laughing Salesman (1989) with me for over a year now, because I'm really bad at finishing longer series. But also because I didn't want to give it up."
8640,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,2022-05-21,Beakoris,"A well-executed backstory. This does not contain the fan service we are used to for an OVA/Movie, it instead shines a radically different light on Emilia as a character. Story:"
8641,Aria the Animation,2022-05-20,DuckSenpai86,I had a hard time rating this. I honestly think this show is just absolutely amazing. It has easily jumped to my second favorite slice of life. Everything about this
8642,Kyoukai no Kanata,2022-05-20,speotyto,"The premise is very nice and the mix between punny/quirky characters and dreary moments makes the anime catchy. However, story writing did disappoint me a little at the end. Character"
8643,Aharen-san wa Hakarenai,2022-05-20,HebiMikazuki,"Initial Impressions , there are many similarities one can draw out when comparing this anime to Komi-san wa, Comyushou desu. as the centreline plot remains same female MC with socialising"
8644,Bokutachi wa Benkyou ga Dekinai,2022-05-20,mai-sakurajima_,"This is my first time writing a review, so I'm a little nervous!! But I do have a few things I want to say first. To begin, romance is my"
8645,Bubble,2022-05-20,MythicalMagician,Watch The Anime Enjoy it and don't bother reading reviews!! :P This anime felt very fresh and I enjoyed the crap out of this movie! The only anime movies I
8646,Bleach,2022-05-20,mugens_sandals,I have itemized the major sections of this show with a rating. I understand there is some overlap with 1 or 2 episode fillers that fit into each section and
8647,Kimetsu no Yaiba: Yuukaku-hen,2022-05-20,Minatoec,"Just flames, the climax of this season gives you the goosebumps, the sound design and production that went into this just makes it so hype to watch. I understand why"
8648,Detective Conan Movie 25: Halloween no Hanayome,2022-05-20,Adarsh1412,"This year's movie was probably the most interesting than the previous entries of Detective Conan movies. Animation and character designs were good. The movie had a good story and goshh,"
8649,Jujutsu Kaisen 0 Movie,2022-05-20,witzkhalifa,"Well it was good , but i expected so much better and maybe that why i give a weak note , if i didnt have so many expectation , i"
8650,Yuuki Yuuna wa Yuusha de Aru,2022-05-20,Lucy_2015,Okay. WOW. I wrote a very horrible review here first because I was not satisfied with the ending XD So the anime is very good. Very entertaining and you can
8651,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,2022-05-20,Dance-Seth-Dance,"[Spoilers] Hi, your resident #1 One Piece fan here. I've started going through all the One Piece movies after dropping the series, simply because it's far too long. I love"
8652,Suzumiya Haruhi no Yuuutsu,2022-05-20,CountingCrows,"This is my first review, so cut me some slack, and do let me know in which areas I can improve. When I was recommended to watch this anime by"
8653,Texhnolyze,2022-05-20,Tery1015,"Texhnolyze is an engaging and thought provoking show. This anime hooks you in with its dark and somewhat nihilistic themes, gravitating around the meaning of life and idea of what"
8654,Golden Time,2022-05-20,TheMasterAJ,I want to start this off by saying this anime in my opinion is a good example of you either hate it or love it. I see both sides to
8655,Bubble,2022-05-20,ICenturyI,"Reviews if you don't have time. *SPOILER-FREE* Over the last few years, anime has improved massively in all fronts. Be it animation and art-style, writing of characters and stories or"
8656,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",2022-05-20,SRTrusher,"guys i know my opinion doesnt matter but still its the first anime i watched that i wanna write a review about , to be clear this anime alot of"
8657,00:08,2022-05-20,Lethargic,A man sits alone in an empty room. There is a cup of coffee in front of him which he languidly reaches for and raises to his mouth. He takes
8658,Sasaki to Miyano,2022-05-20,hopebun,"This gotta be my fav BL anime. It's got just what I hoped for from one. Subtlety, interesting and likeable characters, good execution... honestly, I can only praise it and"
8659,Saihate no Paladin,2022-05-20,Yooniplop,I’m writing this review for one sole reason: it’s because I believe this anime deserves more than a 6.87 MAL score. I think it deserves a solid 7! (Which isn’t
8660,Ginga Eiyuu Densetsu,2022-05-20,Kirvan,"For a short explanation of what Legend of the Galactic Heroes is: If you have patience, it's an interesting anime with thought behind the plot. If you aren't patient, it's"
8661,Josee to Tora to Sakana-tachi,2022-05-20,UltimateAnime17,Minor spoilers: I finished watching this movie at 3am in the night and suddenly got up from bed and felt motivated and uplifted about life. I kept beating myself up
8662,Death Parade,2022-05-19,MrSkyLot,I've been recommended Death Parade a lot and I've just got to watching it. I really love the concept of the afterlife and the psychology behind this show. It really
8663,Kenda Master Ken (TV),2022-05-19,anobis_sook,"This may be one of the first actually funny, purposely bad anime or at least from my current experience. It sacrifices all of its other aspects for comedy. Not for"
8664,JoJo no Kimyou na Bouken,2022-05-19,diegoiv4an464,"i thought it would be decent at best, but surprisingly it was good. The 90s anime aesthetic fits Stardust Crusaders best, and I even prefer the art here to the"
8665,Otome Game Sekai wa Mob ni Kibishii Sekai desu,2022-05-19,CyberXane,Edit: As of finishing this anime I can say I really enjoyed it. It seems like one of those animes that leaves off with a story that would never get
8666,Re:Creators,2022-05-19,Audz_,"After getting this series recommended to me by multiple friends, I decided to see what all the hype was about this series. Unfortunately, I found that this show took a"
8667,Toradora!,2022-05-19,TheRunawaySavior,"'Toradora!' was a series for me that was slightly better than the sum of its parts. Nothing was spectacular for me, and it held several clichés that brought down the"
8668,Spy x Family,2022-05-19,Twauma,SpyxFamily is one of the most overrated anime I've ever seen.Literally everyone on social media praises this thing like it's a masterpiece created by god himself. SpyxFamily is by no
8669,Nazo no Kanojo X,2022-05-19,upinyocribdawg,"Let me start this off by prefacing that I, like many others came in for the weird-ass drool fetish (which I never got used to), and came out on the"
8670,Redline,2022-05-19,Klabautermann,"Animation seems to be somewhat of a complex topic for fans of animated media, either that of Western or Eastern origin. Some would argue that the point of animation is"
8671,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,2022-05-19,bakugosbleedin,"This has been the BEST JJBA part so far. Everything about this anime is so extravagant and insane, I'm in love with it. There's literally not a single bad thing"
8672,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,2022-05-19,cyyyber_wuw,"-haikyuu overcomes again- And here I go again, euphoric after finishing another season of haikyuu. First a round of applause for this absurdly perfect opening, in my opinion it totally"
8673,Dorohedoro,2022-05-19,boder,"This series is just plain fun. It's bursting with creativity and the action never stalls out. Very well done and somehow feels simultaneously retro and innovative, punk plus fantasy, magical"
8674,Black Clover,2022-05-19,Andy_Webber,Black clover is long yet fun to watch. Minimal fillers. Good villains. Basically just Naruto with magic and stuff actually happens. I mostly stayed for the characters though. The attention
8675,Itadaki! Seieki♥,2022-05-19,beserkfan95,"make new epsiode, i like much :) ake movie also would help me and wife and son. we watch together in eatroom when eat nacho. wife mother help son good."
8676,Nanatsu no Taizai,2022-05-19,Build0001,"The sins are one of the saddest downfalls in anime, almost as sad as Bleach. It's so hard to watch them decline in quality as a fan, and just get"
8677,Kidou Senshi Gundam SEED,2022-05-19,JazRejalde,"Mobile Suit Gundam SEED got a pretty bad reputation because of its logic-bending super overpowered protagonist and its cheap, low budget copy-paste animations. I was actually pretty reluctant to watch"
8678,Housekishou Richard-shi no Nazo Kantei,2022-05-19,hwanghyunjin,Story: 8 Character: 7 Enjoyment: 9 Overall: 8 I usually don't pay attention to music and typically don't have complaints about art unless it's noticeably bad. I went into this
8679,Ao Ashi,2022-05-19,azbaracon,Why is no one talking about this? I saw the anime while I was bored and decided to watch. The premise seemed pretty interesting but as I am not the
8680,Tate no Yuusha no Nariagari Season 2,2022-05-19,Epic17x,Story Season 2 of Shield Hero is like 2 different shows. I knew going into season 2 that the first part was going to be bad. That helped me keep
8681,Goblin Slayer,2022-05-19,NextUniverse,"There was a man. This man was angry. He was angry at one thing and only one thing. All he did was talk about them. How bad they were, how"
8682,Kunoichi Tsubaki no Mune no Uchi,2022-05-19,Henshin4Life,"If you're looking for something elaborate, deep, and extensive, you've came to the wrong place, but that's not a bad thing. Though the character designs may raise an eyebrow or"
8683,Poputepipikku,2022-05-19,buhtts,"I like Pop Team Epic. I think it's funny. You might not, and that's okay. What you and I think is good anime is subjective anyway. - This series is"
8684,Dakaretai Otoko 1-i ni Odosarete Imasu. Movie: Spain-hen,2022-05-19,LeciEL1103,I really loved the movie especially since I'm a big fan of Dakaichi... I'm so relieved that the animation finally took out those diagonal lines (shading) on their necks lmao
8685,Shingeki no Kyojin: The Final Season Part 2,2022-05-19,potato_critic,"This will be a no spoiler review (no anime or manga), even though a comprehensive review should definitely address some of the events depicted. Let me preface this with the"
8686,Gintama°,2022-05-19,gokraptor2,Incredible. Just Incredible. Shogun Assasination Arc and Farewell Shinsengumi Arc was one of the best arcs i've ever seen in my life. Gintoki and Takasugi's backstory and why Takasugi hated
8687,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,2022-05-19,VitorP1914,"Like I expected Jojo keep innovating every season, this time a totally different story in a totally different place. I see people saying this part almost feels like filler but"
8688,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,2022-05-19,Nur_Here,"The thing about The second season is that, It is a Win or Nothing. and as we know they choose that way, at the consequences of their lives. it is"
8689,Pet,2022-05-19,EliBat,Amazing. The first episode was straight up confusing at first but a great way to show you how this world works in this anime. The second episode finally shows us
8690,Kurenai no Buta,2022-05-19,tarunnihariya,"After watching a couple of Miyazakiesqe films this month, I wondered what they inherently lacked that left me feeling so disappointed. And today, after watching Porco Rosso, I can confidently"
8691,Love Live! Superstar!!,2022-05-19,miku_nakano98,"\"\"\"Subarashi Koe no hito\"\"(What a beautiful voice) -- This is my review of all the girls singing. I enjoyed the anime from the start to the end. Since there are\""
8692,Naruto,2022-05-19,erwinwallpaper,"Naruto is my childhood anime. A very fun anime. An anime that made me admire a ninja and want to be a ninja. The core of the story, this anime"
8693,K-On!!,2022-05-19,gl9tched,"Finding the words to describe just how much I enjoyed K-On may be difficult. I'm going to do it anyway. Coming into this season after having watched season 1, I"
8694,Dragon Ball Z,2022-05-19,Fyhuriophf,"\"\"\"First Contact\"\" arc (episodes 1-37) - 10/10. \"\"Life That Blazes in Space\"\" arc (episodes 38-123) - 10/10. \"\"Chronicles of a Fierce Battle Across Time\"\" arc (episodes 124-199) - 10/10. \"\"Next\""
8695,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",2022-05-19,MasterTroll42069,Spoiler Free: Yosuga no Sora is the best thing to ever happen to mortal beings. Sora is a literal gift from the gods. Other characters such as Kozue (crack head
8696,Made in Abyss,2022-05-19,Aryeh-kun,"The Abyss—a gaping chasm stretching down into the depths of the earth, filled with mysterious creatures and relics from a time long past. How did it come to be? What"
8697,Highschool of the Dead,2022-05-19,Aryeh-kun,"It happened suddenly,The dead began to rise and Japan was thrown into total chaos. Hey Guys! What’s up! So today i'm going to be talking about an anime called highschool"
8698,Summer Ghost,2022-05-19,Aryeh-kun,"\"“Have you heard of Summer Ghosts?\"\" Hey Guys! What’s up! So today I'm going to be talking about a 39 minute anime movie called Summer Ghost which is a slice\""
8699,Ryuu to Sobakasu no Hime,2022-05-19,Aryeh-kun,"Hey Guys! What's up! So today I'm gonna be talking about an anime movie called belle. So,The story was actually pretty good I'm not gonna lie but the story of"
8700,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,2022-05-19,Aryeh-kun,"Hey Guys! What’s up so today I’m gonna be talking about an anime called classroom of the elite, So, The story of classroom of the elite is a very unique"
8701,Akebi-chan no Sailor-fuku,2022-05-19,Aryeh-kun,"Hey Guys! What’s up so today i’m going to be talking about an anime called Akebi chan’s sailor uniform which is a slice of life school anime. So, The story"
8702,Sono Bisque Doll wa Koi wo Suru,2022-05-19,Aryeh-kun,Hey guys! What’s up so today i’m going to be talking about the one of the most talked about and the most entertaining show of this season called my dress
8703,Sasaki to Miyano,2022-05-19,Aryeh-kun,"Hi Guys, what's up so today I'm going to be talking about an anime called Sasaki and miyano which is bl anime/Yaoi Anime. Okay, so the story of Sasaki and"
8704,Aharen-san wa Hakarenai,2022-05-19,yokoyoko528,"The story depicts the daily life of Aharen Reina, who is not good at measuring distance with others, and Raidou, who developed a friendship with Aharen because they sat next"
8705,Shoujo Ramune,2022-05-19,GonzoLewd,"Every genre has its Citizen Kane, whether in anime or hentai. Most would point to the Loli genre with the 1984 six-part OVA series Lolita Anime as its Citizen Kane."
8706,"Kono Healer, Mendokusai",2022-05-19,Zzapo,"No spoilers. I really really wanted to like this anime. I think the designs are cute, Karla is what drew me to this show. I liked the premise, even if"
8707,Kotonoha no Niwa,2022-05-19,MrkingEpic,"Great atmospheric storytelling through beutiful modern painted background with an incredible score and SFX, however the story was average and although at the start I thought it had a potential"
8708,Happy Sugar Life,2022-05-19,AkikoKumagara,"I like to write vague reviews, and as such I will keep this review vague. I will not be discussing the plot, character names/arcs, or specific details. Happy Sugar Life."
8709,Turn A Gundam,2022-05-18,Noahboy,"After watching this through, I can confidently say that this is my favourite anime, Turn A Gundam resonated with me in a way that I haven't gotten from any other"
8710,Monster,2022-05-18,sonu711,"Monster; A perfect masterpiece So I completed Monster, this anime was something I never expected to be, I was completely baffled at the beginning but as the story went on"
8711,Bokutachi wa Benkyou ga Dekinai,2022-05-18,hexashadow13,tl;dr: A really light hearted and casual rom-com. BokuBen is a really light harem rom-com. It’s pretty typical in that it features an overtly kind hearted and dense but otherwise
8712,Tokyo Ghoul,2022-05-18,ILOVEGFUEL123,"This is good anime. I rate it high as it was entertaining and told a good story. (SPOILERS) The story was really good, I love the fact that it starts"
8713,Shingeki no Kyojin,2022-05-18,boder,"OK, don't get upset if this is your favourite show. I might have been a little harsh before, so I'll go with a 7 and revise this a bit. This"
8714,Tate no Yuusha no Nariagari Season 2,2022-05-18,PandaKingDan,"First, I would like to point out how painfully obvious it is that some of these reviews are from an anime only perspective. As someone who has read the manga"
